Model,Target_Broken,has_mes_data,total_duration,total_operations,avg_operation_duration,num_outliers_total,num_outliers_iqr,num_outliers_8h,num_short_duration,unique_outlier_types,num_unique_operations,num_switches_workcenter,pct_outliers_total,total_process_timespan_seconds,has_assembly,has_test,total_process_duration,has_impossible_timing,was_produced_outside_shift_hours,MissingOperations,TotalRepeatedExecutions,DistinctOperationsRepeated,Assembly,MAI,ST,PROP,FT,FI,Packing,Brazing,LT,Bottom Preparation,Bottom Assembly,Assembly Merge,ST01,ST02,Final Assembly,Grounding safety test,Top Preparation,has_test_measurements,NumberOfFailedTests,CoolingCompressorPressureOutInDelta,GroundContinuityPowerPanel,HeatingWaterTempOutInDeltaTestSystemCalori,CoolingAirTempInOutDelta,VoltageWithstandAc,GroundContinuityFanCover,AirTempInOutDelta,GroundContinuityFanTopCover,GroundContinuityFan,GroundContinuityEvaporator,HeatingAmbientHumidity,HeatingTransientTempIn,CompressorTempInAbsolute,Vacuum not reached to soon,HeatingAmbientTemperature,CoolingWaterTempOutInDelta,InitAmbientTemperature,DeInitAmbientTemperature,TestSystemPowerConsumed,TestSystemPowerCreated,StartWaterTempInTestSystem,StartWaterTempOutTestSystem,DuctCOP,CompressorPressureInAbsolute,OpPlannedTotalQuantity,OpTotalConfirmedYieldQty,OpTotalConfirmedScrapQty,CommissionedMonthIndex,BoilerType_0,BoilerType_1,BoilerType_2,BoilerType_3,DhwType_0,DhwType_1,DhwType_2,first_op_is_assembly,last_op_is_packing,dominant_op_is_assembly
0,0,1,7559.0,10.0,755.9,10.0,0.0,0.0,4.0,1.0,7.0,4.0,1.0,248053.0,1.0,1.0,7559.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,450.0,430.0,0.0,14,0,0,1,0,0,0,1,1,1,0
1,0,1,105.0,5.0,21.0,5.0,1.0,0.0,2.0,3.0,4.0,3.0,1.0,249.0,1.0,1.0,105.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,195.0,200.0,0.0,13,0,1,0,0,0,1,0,1,1,0
0,0,1,7335.0,7.0,1047.857142857143,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,267420.0,1.0,1.0,7335.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,336.0,336.0,0.0,15,0,0,1,0,0,0,1,1,1,1
1,0,1,148.0,4.0,37.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,329.0,1.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,160.0,0.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,4598.0,8.0,574.75,8.0,1.0,0.0,2.0,2.0,7.0,4.0,1.0,86944.0,1.0,1.0,4598.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.0,,,1.0,,0.0,,,,1.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,360.0,0.0,0.0,14,0,1,0,0,0,1,0,1,1,0
0,0,1,5772.0,11.0,524.7272727272727,11.0,1.0,0.0,5.0,3.0,7.0,4.0,1.0,695969.0,1.0,1.0,5772.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,495.0,465.0,0.0,14,0,1,0,0,0,1,0,1,1,0
3,0,1,2756.0,14.0,196.8571428571429,14.0,0.0,0.0,5.0,2.0,13.0,4.0,1.0,172697.0,0.0,1.0,2756.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,40.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,210.0,210.0,0.0,15,0,1,0,0,0,1,0,0,1,0
0,0,1,5120.0,7.0,731.4285714285714,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,163755.0,1.0,1.0,5120.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,315.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,0,1,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,215.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,13,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,14,0,1,0,0,0,1,0,0,0,0
1,0,1,533.0,2.0,266.5,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,13.0,1.0,0.0,533.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,86.0,86.0,0.0,10,0,1,0,0,0,1,0,1,0,1
1,0,1,17.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,13,0,1,0,0,0,1,0,1,0,1
3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,10,0,0,0,1,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,14,0,1,0,0,0,1,0,0,0,0
1,0,1,42.0,2.0,21.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,516.0,1.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,16.0,16.0,0.0,10,0,1,0,0,0,0,1,1,0,1
3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,11,0,0,0,1,0,0,1,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,9,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,13,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,1,0,0,0,0
1,0,1,20.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,10,0,0,0,1,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,13,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,13,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.0,,,,,,,0.0,,,,,,0.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.0,,,,,,,0.0,,,,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,2,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.0,,,,,,,0.0,,,,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,3,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,8,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.0,,,,,,,0.0,,,,,,0.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.0,,,,,,,0.0,,,,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,12,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.0,,,,,,,0.0,,,,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,0,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.0,,,1.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,13,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.0,1.0,,1.0,1.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,9,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,7,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.0,,,,,0.0,,0.0,,0.0,1.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,13,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,14,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.0,,,,,0.0,,0.0,,0.0,1.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,5,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,7,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,9,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,9,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,14,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,8,0,1,0,0,0,0,1,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,,7,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,7,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,1.0,,0.0,,,,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,15,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,14,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,6,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.0,,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0
1,0,1,3284.0,14.0,234.57142857142856,14.0,2.0,0.0,5.0,3.0,13.0,4.0,1.0,166251.0,0.0,1.0,3284.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,50.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,560.0,554.0,0.0,15,0,0,1,0,0,0,1,0,1,0
0,0,1,7255.0,9.0,806.1111111111111,9.0,0.0,0.0,3.0,1.0,7.0,4.0,1.0,17768.0,1.0,1.0,7255.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,,,1.0,,0.0,,,,0.0,1.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,428.0,0.0,14,0,1,0,0,0,1,0,1,1,0
0,0,1,8402.0,8.0,1050.25,8.0,2.0,0.0,2.0,3.0,7.0,4.0,1.0,87058.0,1.0,1.0,8402.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,432.0,0.0,14,0,0,1,0,0,0,1,1,1,0
1,0,1,74.0,6.0,12.333333333333334,6.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,339931.0,1.0,1.0,74.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,240.0,240.0,0.0,13,0,0,0,1,0,0,1,1,1,0
1,0,1,34.0,4.0,8.5,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,84441.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,0,0,1,0,0,1,1,1,1
0,0,1,3692.0,7.0,527.4285714285714,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,71132.0,1.0,1.0,3692.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,378.0,378.0,0.0,14,0,0,0,1,0,0,1,1,1,1
0,0,1,6793.0,8.0,849.125,8.0,1.0,0.0,2.0,3.0,7.0,4.0,1.0,98373.0,1.0,1.0,6793.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,432.0,0.0,13,0,1,0,0,0,1,0,1,1,0
0,0,1,17938.0,9.0,1993.111111111111,9.0,1.0,0.0,3.0,2.0,7.0,4.0,1.0,64183.0,1.0,1.0,17938.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,405.0,402.0,0.0,14,0,0,1,0,0,0,1,1,1,0
1,0,1,33.0,4.0,8.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,209.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,14,0,1,0,0,0,1,0,1,1,1
1,0,1,44.0,4.0,11.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,2312.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,0,0,1,0,0,1,1,1,1
0,0,1,8530.0,7.0,1218.571428571429,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,73593.0,1.0,1.0,8530.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,312.0,0.0,14,0,0,0,1,0,0,1,1,1,1
2,0,1,228.0,4.0,57.0,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,73823.0,1.0,1.0,228.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,13,0,0,1,0,0,0,1,1,1,1
3,0,1,40.0,4.0,10.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,456.0,1.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,14,0,0,0,1,0,0,1,1,1,1
0,0,1,4394.0,12.0,366.1666666666667,12.0,0.0,0.0,6.0,2.0,7.0,4.0,1.0,95578.0,1.0,1.0,4394.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,528.0,488.0,0.0,14,0,0,0,1,0,0,1,1,1,0
0,0,1,6198.0,13.0,476.7692307692308,13.0,0.0,0.0,8.0,2.0,7.0,4.0,1.0,529479.0,1.0,1.0,6198.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.0,,,1.0,,0.0,,,,1.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,572.0,528.0,0.0,13,0,0,1,0,0,0,1,1,1,0
0,0,1,3068.0,7.0,438.2857142857143,7.0,0.0,0.0,2.0,1.0,7.0,4.0,1.0,529787.0,1.0,1.0,3068.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,427.0,421.0,0.0,13,0,1,0,0,0,1,0,1,1,1
1,0,1,105.0,4.0,26.25,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1019.0,1.0,1.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,156.0,160.0,0.0,13,0,0,1,0,0,0,1,1,1,1
0,0,1,4275.0,7.0,610.7142857142857,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,146002.0,1.0,1.0,4275.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,336.0,336.0,0.0,14,0,0,0,1,0,0,1,1,1,1
0,0,1,3494.0,8.0,436.75,8.0,0.0,0.0,2.0,2.0,7.0,4.0,1.0,162021.0,1.0,1.0,3494.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,432.0,0.0,13,0,1,0,0,0,1,0,1,1,0
1,0,1,661.0,4.0,165.25,4.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,1145.0,1.0,1.0,661.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,14,0,0,1,0,0,0,1,1,1,1
0,0,1,5553.0,8.0,694.125,8.0,0.0,0.0,2.0,1.0,7.0,4.0,1.0,75460.0,1.0,1.0,5553.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,352.0,328.0,0.0,13,0,0,0,1,0,0,1,1,1,0
