CommissionedAt;State;BoilerType;DhwType;Model;Broken;SerialNumber
08/03/2024 13:54;3;3;2;0;0;SN-5AC4B5-9Y
28/03/2024 18:55;3;1;2;0;0;SN-FAD579-9Y
17/03/2025 16:44;3;1;1;0;0;SN-5AFD82-9Y
17/03/2025 12:14;3;1;1;0;0;SN-3DAD51-9Y
13/09/2023 02:00;5;2;2;0;1;SN-131449-9Y
24/01/2024 16:53;3;2;2;0;0;SN-8AE2A8-9Y
09/11/2023 01:00;3;2;2;0;0;SN-CEC6AF-9Y
;2;0;0;0;0;SN-17AF69-VY
30/12/2024 15:11;3;1;1;0;0;SN-5F68E9-VY
03/04/2025 10:07;3;1;2;0;0;SN-3B68AD-VY
29/03/2025 13:38;3;1;1;0;0;SN-96BE7A-VY
02/03/2025 10:26;3;3;2;0;0;SN-F8C18A-VY
29/11/2024 12:04;3;1;1;0;0;SN-BCED35-VY
05/03/2025 14:23;3;1;1;0;0;SN-635744-VY
09/12/2024 17:56;3;2;2;0;0;SN-A01E34-VY
22/01/2025 14:55;3;1;1;0;0;SN-209F43-V7
07/03/2025 09:11;3;1;1;0;0;SN-6D5241-V7
;1;0;0;0;0;SN-D6CD8D-V7
30/01/2025 21:53;3;3;2;0;0;SN-9A362E-V7
13/02/2025 09:32;3;1;1;0;0;SN-904FC2-V7
05/02/2025 15:30;3;1;2;0;0;SN-E5B993-V7
26/03/2025 14:31;3;2;2;0;0;SN-C26025-V7
02/03/2025 09:15;3;2;2;0;0;SN-265DF0-V7
;2;0;0;0;0;SN-D432F0-V7
21/01/2025 21:54;3;1;1;0;0;SN-76BDCD-V7
27/02/2025 07:48;3;1;1;0;0;SN-245EC5-V7
19/02/2025 14:50;3;1;1;0;0;SN-52A000-V7
15/03/2025 12:24;3;1;1;0;0;SN-334CD2-VY
;2;0;0;0;0;SN-069169-VY
17/01/2025 22:11;3;1;1;0;0;SN-00C261-VY
14/03/2025 16:53;3;1;2;0;0;SN-F0E22E-VY
;2;0;0;0;0;SN-28240D-VY
;2;0;0;0;0;SN-9B5A3D-VY
08/10/2024 11:27;3;1;1;0;0;SN-969909-V7
14/02/2024 17:22;3;3;2;0;0;SN-0CE790-V7
27/09/2024 16:23;3;1;2;0;0;SN-4C2471-V7
13/03/2025 18:10;3;1;1;0;0;SN-E956B8-V7
10/04/2024 20:29;3;2;2;0;0;SN-CD7525-V7
;2;0;0;0;0;SN-00017B-V7
12/03/2025 17:32;3;3;2;0;0;SN-FB79F3-VY
;2;0;0;0;0;SN-5D8E15-VY
25/02/2025 21:11;3;1;1;0;0;SN-C635FD-VY
;2;0;0;0;0;SN-31B101-VY
12/03/2025 11:59;3;2;2;0;0;SN-C7472E-VY
02/04/2025 14:43;3;2;2;0;0;SN-7E83F7-VY
;2;0;0;0;0;SN-B2331B-VY
;2;0;0;0;0;SN-0B2114-VY
04/03/2025 12:24;3;1;1;0;0;SN-119CB1-VY
17/03/2025 16:40;3;1;1;0;0;SN-847079-VY
20/03/2025 14:41;3;1;1;0;0;SN-35B9E4-VY
28/11/2024 15:57;3;3;1;0;0;SN-ADBE49-V7
14/02/2025 20:16;3;1;1;0;0;SN-A4B59E-V7
06/11/2024 15:37;3;3;2;0;0;SN-B591EE-V7
10/01/2025 16:10;3;3;2;0;0;SN-B9B7AC-V7
14/11/2024 09:36;3;2;2;0;0;SN-DCB1C6-V7
11/03/2025 15:12;3;1;1;0;0;SN-2A0C7D-V7
03/03/2025 12:24;3;1;1;0;0;SN-3B57B4-V7
;2;0;0;0;0;SN-38491D-V7
;1;0;0;0;0;SN-9EDF63-V7
;1;0;0;0;0;SN-8EAFC6-V7
29/11/2024 16:51;3;1;1;0;0;SN-C4575F-V7
14/02/2025 15:14;3;2;2;0;0;SN-962268-V7
09/01/2025 11:02;3;1;1;0;0;SN-90DA25-V7
26/12/2024 18:46;3;1;1;0;0;SN-58864B-V7
27/02/2025 09:11;3;2;2;0;0;SN-4D9BDF-V7
26/02/2025 17:54;3;1;1;0;0;SN-6803C8-VY
04/09/2023 02:00;3;2;2;0;0;SN-585A09-VY
24/10/2023 02:00;3;2;2;0;0;SN-51EE40-VY
16/02/2024 15:50;3;1;1;0;0;SN-9DC5D6-VY
05/11/2023 01:00;3;2;2;0;0;SN-9CEEB0-VY
;4;0;0;0;0;SN-C17AFC-VY
26/02/2025 21:49;3;1;1;0;0;SN-AA5734-VY
01/08/2024 09:48;3;3;2;0;0;SN-168DB3-VY
09/11/2024 16:14;3;1;1;0;0;SN-5BE845-VY
03/09/2023 02:00;3;2;2;0;0;SN-B20367-VY
17/12/2024 13:21;3;3;2;0;0;SN-DDDD2F-VY
05/03/2024 14:55;3;2;2;0;0;SN-ECF3EC-VY
08/03/2024 12:59;3;2;2;0;0;SN-6B0BB9-VY
16/04/2024 21:21;3;3;2;0;0;SN-0F9D61-VY
14/09/2024 07:23;3;1;2;0;0;SN-32A00D-VY
26/01/2024 16:27;3;1;1;0;0;SN-F4CDE1-VY
17/01/2025 10:23;3;3;2;0;0;SN-1798B1-VY
26/01/2024 19:58;3;1;1;0;0;SN-A2D6CC-VY
04/02/2025 11:38;3;1;1;0;0;SN-9AD387-VY
30/10/2024 15:18;3;1;1;0;0;SN-12DFBE-VY
29/03/2024 11:08;3;3;2;0;0;SN-F9A2F8-VY
13/02/2025 15:25;3;1;1;0;0;SN-AA4844-VY
25/03/2025 13:52;3;2;2;0;0;SN-618578-VY
20/06/2024 18:29;3;1;1;0;0;SN-77D616-VY
13/08/2024 14:36;3;2;2;0;0;SN-C89322-VY
31/10/2024 23:14;3;1;1;0;0;SN-1D2979-VY
29/08/2024 15:13;3;1;1;0;0;SN-D1B415-VY
17/10/2024 13:21;3;1;1;0;0;SN-D18459-VY
08/03/2025 12:41;3;1;2;0;0;SN-F8ABFA-VY
26/02/2025 17:15;3;1;1;0;0;SN-1776FF-74
30/09/2024 19:15;3;1;2;0;0;SN-3DD003-J7
14/08/2024 14:38;3;1;1;0;0;SN-EFB134-J7
07/04/2025 19:20;3;1;1;0;0;SN-084192-J7
01/09/2024 18:30;3;1;1;0;0;SN-3AB371-J7
31/03/2025 09:38;3;1;1;0;0;SN-1BF279-J7
08/07/2024 19:47;3;3;2;0;0;SN-65EEB6-J7
22/10/2024 13:05;3;1;1;0;0;SN-836E60-J7
24/03/2025 17:07;3;1;1;0;0;SN-02941E-J7
12/03/2025 10:29;3;2;2;0;0;SN-80797E-JY
11/03/2025 14:43;3;3;2;0;0;SN-8FA836-JY
13/02/2025 11:58;3;1;1;0;0;SN-BA0D7C-JY
20/03/2025 18:28;3;2;2;0;0;SN-5771A2-JY
14/03/2025 15:11;3;3;2;0;0;SN-3636E0-JY
;2;0;0;0;0;SN-0E39B8-JY
;2;0;0;0;0;SN-829E15-JY
28/03/2025 12:26;3;3;2;0;0;SN-44B1DE-JY
06/02/2025 15:18;3;2;2;0;0;SN-16E3B9-JY
06/02/2025 17:00;3;1;1;0;0;SN-88D416-JY
24/03/2025 19:13;3;3;2;0;0;SN-73E7C6-JY
19/02/2025 15:14;3;1;1;0;0;SN-5DD68B-JY
;2;0;0;0;0;SN-31BB1E-JY
17/02/2025 17:15;3;3;2;0;0;SN-EA9315-JY
31/01/2025 15:04;3;1;1;0;0;SN-C0721D-J7
;2;0;0;0;0;SN-6F358C-J7
21/01/2025 08:06;3;1;1;0;0;SN-D1F9F7-J7
12/03/2025 14:14;3;3;2;0;0;SN-9A39A0-J7
;2;0;0;0;0;SN-4E2AE6-J7
;2;0;0;0;0;SN-544ED2-J7
14/02/2025 20:19;3;1;1;0;0;SN-F26512-J7
06/07/2023 02:00;3;1;1;0;0;SN-AABF55-YM
01/06/2023 02:00;3;1;2;0;0;SN-CB37E5-YM
01/06/2023 02:00;3;2;2;0;0;SN-AFB932-YM
03/10/2023 02:00;3;1;1;0;0;SN-8301A4-J7
23/08/2024 10:20;3;1;1;0;0;SN-9DF382-J7
29/10/2023 02:00;3;2;2;0;0;SN-C86898-J7
26/04/2024 13:01;3;3;2;0;0;SN-8F24C9-J7
20/02/2024 10:46;3;1;2;0;0;SN-1754F3-J7
25/10/2024 17:12;3;1;1;0;0;SN-02DCFF-J7
19/02/2024 16:55;3;2;2;0;0;SN-BB750E-J7
21/11/2024 09:44;3;1;1;0;0;SN-559DA6-J7
08/10/2024 19:48;3;2;2;0;0;SN-94D11B-J7
14/03/2024 17:50;3;1;1;0;0;SN-B3BD08-J7
06/03/2024 13:52;3;2;2;0;0;SN-B352E8-J7
30/11/2023 01:00;3;2;2;0;0;SN-3E0F0F-J7
31/01/2024 18:06;3;1;1;0;0;SN-AA6240-J7
26/10/2023 02:00;3;2;2;0;0;SN-1672C2-J7
;2;0;0;0;0;SN-19F31F-J7
;2;0;0;0;0;SN-CE2C78-J7
21/03/2025 17:03;3;1;1;0;0;SN-E86736-J7
24/09/2024 17:44;3;1;1;0;0;SN-6A50E2-J7
18/04/2024 15:20;3;3;2;0;0;SN-4AA265-J7
19/04/2024 15:43;3;3;2;0;0;SN-43F8CE-J7
04/02/2025 13:17;3;1;1;0;0;SN-C859B3-J7
27/02/2025 08:28;3;1;1;0;0;SN-523189-J7
09/05/2024 13:04;3;1;1;0;0;SN-16C553-J7
18/01/2024 17:42;3;2;2;0;0;SN-522C69-J7
02/07/2024 16:21;3;1;1;0;0;SN-D65E8C-J7
14/05/2024 16:27;3;1;1;0;0;SN-E06C01-J7
13/03/2024 15:55;3;1;1;0;0;SN-6BD97D-J7
20/06/2024 11:27;3;1;1;0;0;SN-47100E-J7
15/11/2024 10:18;3;1;1;0;0;SN-C1D1EF-J7
26/04/2024 12:19;3;2;2;0;0;SN-207D66-J7
21/08/2024 12:59;3;1;1;0;0;SN-B1948F-J7
;2;0;0;0;0;SN-2258B0-JY
;2;0;0;0;0;SN-EF7C6C-JY
07/03/2025 14:33;3;1;1;0;0;SN-75BF17-JY
08/04/2025 06:13;3;1;1;0;0;SN-9C1A51-JY
19/02/2025 09:15;3;2;2;0;0;SN-CF5833-JY
14/03/2025 15:42;3;1;1;0;0;SN-FB1666-JY
;2;0;0;0;0;SN-02AC9E-JY
11/03/2025 14:24;3;1;1;0;0;SN-7E2FC5-JY
;2;0;0;0;0;SN-76780B-JY
19/03/2025 11:43;3;1;1;0;0;SN-20DBE9-JY
;2;0;0;0;0;SN-CEB99D-JY
17/12/2024 16:56;3;3;2;0;0;SN-E286C6-JY
27/12/2024 09:33;3;1;1;0;0;SN-97C275-JY
;2;0;0;0;0;SN-6264EF-JY
19/01/2025 08:49;3;3;2;0;0;SN-FFE490-JY
19/02/2025 13:23;3;1;1;0;0;SN-FB06AA-JY
24/03/2025 15:11;3;3;2;0;0;SN-2B7742-JY
14/02/2025 20:12;3;1;1;0;0;SN-A2C80C-JY
;2;0;0;0;0;SN-127466-JY
17/12/2024 16:58;3;1;1;0;0;SN-1077D3-JY
16/12/2024 10:27;3;1;1;0;0;SN-949677-JY
05/02/2025 15:18;3;1;1;0;0;SN-854B81-JY
05/11/2024 16:46;3;1;1;0;0;SN-A4763D-JY
18/10/2024 13:12;3;1;1;0;0;SN-34BE82-JY
10/12/2024 11:50;3;1;1;0;0;SN-DA3DE9-JY
02/03/2025 10:24;3;1;2;0;0;SN-56C954-JY
17/12/2024 22:52;3;1;1;0;0;SN-30E269-JY
26/02/2025 12:07;3;1;2;0;0;SN-130FEF-JY
20/03/2025 12:43;3;1;1;0;0;SN-FAE352-JY
13/12/2024 11:42;3;2;2;0;0;SN-C816C3-JY
22/01/2025 14:16;3;1;1;0;0;SN-E3545A-JY
06/01/2025 15:17;3;1;1;0;0;SN-6C6C43-JY
12/11/2024 17:17;3;2;2;0;0;SN-2D5E95-JY
10/01/2025 12:18;3;2;2;0;0;SN-57849F-JY
09/12/2024 17:17;3;1;1;0;0;SN-541B97-JY
04/04/2024 16:19;3;1;1;0;0;SN-C8EADF-V7
04/03/2025 12:38;3;2;1;0;0;SN-B84591-V7
05/09/2024 17:20;3;3;1;0;0;SN-B0FFCA-V7
14/03/2024 16:08;3;2;2;0;0;SN-C7084A-V7
22/02/2024 14:43;3;3;2;0;0;SN-573F08-V7
03/05/2024 13:47;3;1;1;0;0;SN-67847E-V7
01/05/2024 18:35;3;1;1;0;0;SN-B00F07-V7
13/09/2024 12:35;3;1;1;0;0;SN-83EC50-V7
27/01/2025 16:30;3;1;1;0;0;SN-09AAA6-V7
17/02/2025 16:09;3;1;1;0;0;SN-D1570D-V7
08/04/2025 13:57;3;1;1;0;0;SN-4336D2-V7
;2;0;0;0;0;SN-78F021-V7
12/02/2025 17:58;3;1;1;0;0;SN-807A32-V7
;2;0;0;0;0;SN-8E6C12-V7
14/02/2025 20:20;3;1;1;0;0;SN-A5F714-V7
25/03/2025 07:19;3;3;2;0;0;SN-EC9E3D-V7
;2;0;0;0;0;SN-63391D-V7
;2;0;0;0;0;SN-DEFB96-V7
14/03/2025 14:28;3;2;2;0;0;SN-ECCD12-V7
04/04/2025 14:45;3;1;1;0;0;SN-8897FF-V7
;2;0;0;0;0;SN-914B23-V7
07/03/2025 22:33;3;1;1;0;0;SN-6BB588-VY
;1;0;0;0;0;SN-5766F4-VY
23/01/2025 13:33;3;1;1;0;0;SN-037F91-VY
20/09/2024 15:33;3;1;1;0;0;SN-28AA7D-VY
26/03/2025 11:43;3;1;1;0;0;SN-28A663-VY
05/12/2024 12:38;3;1;1;0;0;SN-102201-V7
27/01/2025 16:38;3;2;2;0;0;SN-A0335F-V7
10/03/2025 13:47;3;1;1;0;0;SN-532CBE-V7
;4;0;0;0;0;SN-43ECFA-V7
;1;0;0;0;0;SN-FD5C9B-V7
;1;0;0;0;0;SN-36F935-V7
17/11/2024 10:23;3;1;2;0;0;SN-6B0C38-V7
05/12/2024 15:19;3;1;2;0;0;SN-B61A10-V7
04/11/2024 16:38;3;2;2;0;0;SN-9255E3-V7
28/01/2025 20:42;3;1;2;0;0;SN-95C1FC-V7
29/10/2024 15:33;3;3;2;0;0;SN-F1F668-V7
10/10/2024 16:12;3;2;2;0;0;SN-9D550B-V7
25/02/2025 10:24;3;1;1;0;0;SN-63396A-V7
13/12/2024 15:21;3;2;2;0;0;SN-E4A01D-VY
14/02/2025 18:41;3;2;2;0;0;SN-8EA49A-VY
11/12/2024 13:39;3;2;2;0;0;SN-250114-VY
03/02/2025 11:45;3;1;1;0;0;SN-BD8915-VY
04/03/2025 14:10;3;1;1;0;0;SN-56B7B0-VY
30/01/2025 23:14;3;2;2;0;1;SN-27F2B9-VY
10/12/2024 14:21;3;3;2;0;0;SN-2A3372-VY
04/12/2024 16:06;3;2;2;0;0;SN-ADE9A8-VY
22/03/2024 16:11;3;2;2;0;0;SN-3C91C6-VY
29/08/2024 13:28;3;3;2;0;0;SN-65C2B6-VY
10/10/2024 15:23;3;3;2;0;0;SN-EE6A0F-VY
05/02/2024 13:04;3;1;2;0;0;SN-21FB35-VY
04/10/2023 02:00;3;2;2;0;0;SN-5A1F00-VY
30/10/2023 01:00;3;1;1;0;0;SN-3C8E4D-VY
06/03/2024 10:38;3;2;2;0;0;SN-6C1FBC-VY
17/04/2024 14:18;3;1;2;0;0;SN-AB1C15-VY
24/09/2023 02:00;3;1;1;0;0;SN-8D30A3-VY
;2;0;0;0;0;SN-6BD891-VY
04/03/2024 13:52;3;3;2;0;0;SN-EE42F0-VY
07/10/2024 15:26;3;1;1;0;0;SN-5965CF-VY
30/11/2023 01:00;3;2;2;0;0;SN-8994B3-VY
06/09/2023 02:00;3;2;2;0;0;SN-082626-VY
23/08/2023 02:00;3;2;2;0;0;SN-070021-VY
04/09/2024 16:02;3;3;2;0;0;SN-9CC56B-VY
17/03/2025 14:23;3;2;1;0;0;SN-710AC7-VY
21/09/2023 02:00;3;2;2;0;0;SN-341710-VY
01/06/2023 02:00;3;2;2;0;0;SN-FEF334-71
;2;0;0;0;0;SN-DA1520-V7
;2;0;0;0;0;SN-A5FAE9-V7
;2;0;0;0;0;SN-8D2D79-V7
24/12/2024 11:04;3;1;1;0;0;SN-640DFA-V7
;2;0;0;0;0;SN-4ED9B0-V7
21/01/2025 15:46;3;1;1;0;0;SN-A9090D-V7
27/02/2025 07:35;3;1;1;0;0;SN-D6A505-V7
31/03/2025 15:34;3;2;2;0;0;SN-8D2FCC-VY
;2;0;0;0;0;SN-01AF5C-VY
;2;0;0;0;0;SN-A5B406-VY
13/03/2025 12:44;3;1;1;0;0;SN-EC23FE-VY
;2;0;0;0;0;SN-1DBFE8-VY
03/04/2025 14:01;3;1;1;0;0;SN-07CA19-VY
20/02/2025 08:34;3;3;2;0;0;SN-AD8C76-VY
18/02/2025 17:10;3;3;1;0;0;SN-43BAEF-VY
10/07/2024 15:54;3;3;2;0;0;SN-3439FA-V7
10/02/2025 14:29;3;2;2;0;0;SN-2BB689-V7
22/11/2024 17:16;3;1;1;0;0;SN-3E0DDD-V7
18/09/2024 13:39;3;3;2;0;0;SN-05CAC6-V7
11/07/2024 14:25;3;1;1;0;0;SN-99C6C4-V7
25/01/2025 11:44;3;1;2;0;0;SN-E68CB0-27
27/02/2025 07:51;3;1;1;0;0;SN-088556-27
19/06/2024 17:24;3;3;1;0;0;SN-105318-27
23/11/2024 09:46;3;1;1;0;0;SN-E42B78-27
07/03/2025 19:21;3;1;1;0;0;SN-3A297B-27
25/03/2024 15:57;3;1;2;0;0;SN-B8A851-27
22/03/2024 15:54;3;2;2;0;0;SN-CD39F0-27
20/08/2024 16:55;3;3;2;0;0;SN-1659EC-27
26/03/2024 18:11;3;3;2;0;0;SN-385541-27
16/05/2024 18:01;3;1;1;0;0;SN-1423C2-27
02/05/2024 12:19;3;1;1;0;0;SN-E3FD39-27
26/04/2024 16:32;3;3;2;0;0;SN-AAEB7F-27
29/03/2024 18:37;3;3;2;0;0;SN-3C0EFD-27
07/05/2024 15:34;3;1;1;0;0;SN-86EB3F-27
10/12/2024 16:35;3;3;2;0;0;SN-4BC8E1-2Y
10/12/2024 17:54;3;1;1;0;0;SN-0DC0B2-2Y
29/01/2025 10:14;3;1;1;0;0;SN-B799C2-2Y
19/12/2024 18:12;3;1;1;0;0;SN-FD5E3E-2Y
03/12/2024 15:24;3;1;2;0;0;SN-1A8232-2Y
16/03/2025 07:47;3;1;2;0;0;SN-A461A4-2Y
03/03/2025 08:16;3;1;2;0;0;SN-D20829-27
17/02/2025 13:24;3;1;2;0;0;SN-DAF76D-27
06/11/2024 15:15;3;2;2;0;0;SN-697BE2-27
10/10/2024 14:51;3;1;1;0;0;SN-6A57FC-27
;2;0;0;0;0;SN-EF6136-27
;4;0;0;0;0;SN-2CE059-27
28/11/2024 16:13;3;3;2;0;0;SN-00BC84-27
18/11/2024 15:18;3;3;2;0;0;SN-C7A404-27
19/02/2025 07:09;3;1;1;0;0;SN-7C6671-27
25/11/2024 17:43;3;3;2;0;0;SN-7841B6-27
04/02/2025 12:25;3;1;1;0;0;SN-D0BFC2-2Y
;2;0;0;0;0;SN-3D9E4C-2Y
11/01/2025 18:42;3;3;2;0;0;SN-0361ED-2Y
20/12/2024 17:52;3;1;1;0;0;SN-1DF55D-2Y
07/02/2025 14:55;3;2;2;0;0;SN-08A204-2Y
14/03/2025 10:56;3;1;1;0;0;SN-1C8E74-2Y
17/01/2025 16:41;3;1;1;0;0;SN-898EA8-2Y
29/01/2025 14:20;3;2;2;0;0;SN-79CCBE-2Y
;2;0;0;0;0;SN-DE3797-2Y
;2;0;0;0;0;SN-537104-2Y
14/02/2025 20:17;5;1;1;0;1;SN-FFF54C-2Y
11/03/2025 16:56;3;1;1;0;1;SN-1E8303-2Y
03/04/2025 20:01;3;2;1;0;0;SN-F13BD8-27
;2;0;0;0;0;SN-7AD2C3-27
06/02/2025 21:50;5;3;2;0;1;SN-759AB3-27
06/02/2025 15:51;3;1;2;0;0;SN-E4224A-27
;2;0;0;0;0;SN-0F6CF3-27
13/03/2025 14:02;3;1;1;0;0;SN-AE8DF8-27
27/03/2025 11:19;3;1;1;0;0;SN-B15457-27
20/02/2025 09:16;3;1;2;0;0;SN-97BDA9-27
05/03/2025 11:43;3;1;1;0;0;SN-BB08E9-27
;2;0;0;0;0;SN-675955-27
29/01/2025 11:37;3;2;2;0;0;SN-823770-27
;2;0;0;0;0;SN-784CD6-27
08/10/2024 16:12;3;1;1;0;0;SN-0B810A-27
08/05/2024 11:38;3;1;1;0;0;SN-1ACD1B-27
20/03/2025 20:21;3;2;2;0;0;SN-C2AAB2-27
19/11/2023 01:00;3;2;2;0;0;SN-2FDF64-27
06/09/2023 02:00;3;2;2;0;0;SN-68F697-27
11/04/2024 10:16;3;1;1;0;0;SN-16DE75-27
12/03/2024 14:15;5;1;1;0;1;SN-4A1E35-27
31/01/2025 13:39;3;1;1;0;0;SN-E565B5-27
22/11/2024 18:32;3;1;1;0;0;SN-F1180A-27
31/07/2024 15:22;5;1;1;0;1;SN-0B4CC3-27
12/12/2023 01:00;3;1;1;0;0;SN-9CBFA4-27
12/11/2023 01:00;3;2;2;0;0;SN-DD22A3-27
01/06/2023 02:00;3;2;2;0;0;SN-0121CF-27
31/10/2023 01:00;3;2;2;0;0;SN-75926A-27
25/03/2025 19:47;3;3;2;0;0;SN-3C5F91-27
14/03/2025 14:48;3;1;1;0;0;SN-0946E5-27
25/03/2025 08:12;3;1;1;0;0;SN-AA5974-27
;2;0;0;0;0;SN-8D267F-27
08/04/2025 14:20;3;3;2;0;0;SN-1E3FE7-27
04/03/2025 15:56;3;3;2;0;0;SN-88B8B1-27
06/03/2025 18:36;3;3;2;0;0;SN-0A1071-27
26/09/2024 17:23;3;3;1;0;0;SN-A938BD-27
24/09/2024 14:59;3;3;2;0;0;SN-CC7486-27
05/07/2024 15:37;3;1;1;0;0;SN-75C53B-2Y
29/10/2024 16:26;3;2;2;0;0;SN-53C639-2Y
20/09/2024 17:18;3;1;1;0;0;SN-405182-2Y
03/07/2024 15:16;3;2;2;0;0;SN-F02F18-2Y
08/10/2024 10:44;3;2;2;0;0;SN-1A8400-2Y
05/07/2024 13:10;3;1;1;0;0;SN-E62737-2Y
14/01/2025 13:52;3;3;2;0;0;SN-C33A08-2Y
30/08/2024 16:01;3;3;2;0;0;SN-6A98C8-2Y
05/12/2024 14:31;3;1;1;0;0;SN-8E5A17-37
04/03/2025 09:24;3;1;1;0;0;SN-1222C6-37
14/03/2024 12:42;3;3;2;0;0;SN-F4CDC0-37
13/12/2023 01:00;3;2;2;0;0;SN-0D1F5A-37
06/03/2024 10:00;5;1;2;0;1;SN-943659-37
11/03/2025 11:24;3;2;2;0;0;SN-DC877E-37
24/03/2025 09:10;3;1;1;0;0;SN-B0A374-37
02/07/2024 15:45;3;1;1;0;0;SN-1B25DC-37
15/03/2024 15:42;3;3;2;0;0;SN-90EAEE-37
15/05/2024 17:53;3;1;1;0;0;SN-087AA5-37
27/08/2024 11:26;3;3;2;0;0;SN-059491-3Y
04/01/2025 20:32;3;1;1;0;0;SN-B19711-3Y
23/01/2025 10:43;3;1;1;0;0;SN-AD775F-3Y
26/09/2024 16:20;3;2;2;0;0;SN-772B03-3Y
05/07/2024 10:24;3;3;1;0;0;SN-ED0EF4-3Y
;2;0;0;0;0;SN-F99FE3-3Y
;2;0;0;0;0;SN-1949CB-37
;2;0;0;0;0;SN-480223-37
20/03/2025 16:07;3;1;2;0;0;SN-C2992A-37
21/02/2025 16:49;3;1;1;0;0;SN-BA31AE-37
02/04/2025 14:57;3;1;1;0;0;SN-3C5252-37
;2;0;0;0;0;SN-DE0943-37
;2;0;0;0;0;SN-57D39F-37
;2;0;0;0;0;SN-CF3470-3Y
;1;0;0;0;0;SN-49E7B6-3Y
12/11/2024 09:44;3;1;1;0;0;SN-F32BC1-3Y
31/03/2025 13:47;3;1;1;0;0;SN-81EED3-3Y
17/02/2025 11:02;3;1;1;0;0;SN-4ACD8F-3Y
28/02/2025 08:11;3;1;1;0;0;SN-6F71ED-3Y
31/10/2024 18:24;3;1;1;0;0;SN-49B99F-3Y
;2;0;0;0;0;SN-134C04-3Y
15/03/2025 14:47;3;2;2;0;0;SN-764B34-3Y
05/11/2024 17:49;3;1;1;0;0;SN-F99FBD-3Y
07/11/2024 13:59;3;1;1;0;0;SN-AFA42A-3Y
20/12/2024 12:37;3;1;2;0;0;SN-0E956C-3Y
01/06/2023 02:00;3;2;2;0;0;SN-D017EF-37
28/07/2023 02:00;3;2;2;0;0;SN-FAAED6-37
24/09/2023 02:00;3;2;2;0;0;SN-B3E326-37
24/07/2024 14:40;3;1;1;0;0;SN-EFDB93-37
14/10/2024 17:50;3;2;2;0;0;SN-F7DF70-37
;2;0;0;0;0;SN-6FDE9C-37
25/03/2024 16:02;3;3;2;0;0;SN-CD253C-37
21/02/2024 17:05;3;1;1;0;0;SN-6BC7FE-37
21/03/2025 17:24;3;1;1;0;0;SN-52F7A4-37
23/01/2024 14:23;3;2;2;0;0;SN-9B4C39-37
07/11/2023 01:00;3;1;1;0;0;SN-D83924-37
19/01/2024 16:51;5;2;2;0;1;SN-E1148A-37
27/03/2025 09:49;3;2;2;0;0;SN-8D0232-37
26/02/2025 15:44;3;2;2;0;0;SN-9D3B55-37
22/11/2024 09:38;3;2;2;0;0;SN-CCA803-37
17/08/2023 02:00;3;2;2;0;0;SN-09333E-37
17/10/2023 02:00;3;2;2;0;0;SN-39D3FD-37
26/10/2023 02:00;3;2;2;0;0;SN-6659F1-37
04/10/2024 17:08;3;1;1;0;0;SN-8C0043-37
11/03/2025 14:49;3;3;2;0;0;SN-C59EF1-3Y
12/03/2025 17:51;3;2;2;0;0;SN-6254E2-3Y
21/01/2025 15:46;3;1;1;0;0;SN-D45BD7-3Y
05/02/2025 15:56;3;1;2;0;0;SN-E4702F-3Y
15/03/2025 22:11;3;3;2;0;0;SN-812D63-3Y
04/02/2025 19:01;3;1;1;0;0;SN-D3D8A2-3Y
28/01/2025 21:21;3;1;1;0;0;SN-C72C6D-3Y
12/02/2025 12:59;3;1;1;0;0;SN-ABA98A-3Y
28/03/2025 13:37;3;3;2;0;0;SN-CCF227-3Y
25/03/2025 16:07;3;3;2;0;0;SN-B0E2E4-3Y
23/01/2025 15:24;3;3;2;0;0;SN-0A4113-3Y
06/03/2025 09:50;3;3;2;0;0;SN-513137-3Y
;2;0;0;0;0;SN-3E05C5-3Y
01/06/2023 02:00;3;2;2;0;0;SN-3E5A69-74
;4;0;0;0;0;SN-E9848A-74
31/01/2025 16:37;3;3;2;0;0;SN-FF6401-3Y
27/03/2025 12:53;3;3;2;0;0;SN-A6F625-3Y
28/02/2025 13:05;3;1;1;0;0;SN-156F3E-3Y
10/01/2025 18:59;3;2;2;0;0;SN-632F38-3Y
02/04/2025 12:16;3;1;1;0;0;SN-34DB15-3Y
14/03/2025 21:47;3;1;1;0;0;SN-1254C2-3Y
03/12/2024 15:59;3;1;2;0;0;SN-EA74C8-3Y
;2;0;0;0;0;SN-24A7E0-3Y
20/01/2025 17:57;3;3;2;0;0;SN-140B38-3Y
12/12/2024 15:43;3;2;1;0;0;SN-4D2B42-3Y
31/12/2024 12:05;3;1;2;0;0;SN-66FB99-3Y
;2;0;0;0;0;SN-F58F20-3Y
15/01/2025 10:23;3;3;2;0;0;SN-49EF30-3Y
16/03/2025 13:24;3;1;1;0;0;SN-D69AA3-3Y
16/12/2024 17:30;3;1;2;0;0;SN-767956-3Y
19/12/2024 16:31;3;1;1;0;0;SN-D26C1F-3Y
17/02/2025 16:17;3;1;1;0;0;SN-0D7337-3Y
23/01/2025 17:12;3;2;2;0;0;SN-C40315-WY
02/02/2025 08:41;3;1;1;0;0;SN-194A62-WY
15/03/2025 15:51;3;3;2;0;0;SN-B612F0-WY
03/03/2025 18:41;3;1;1;0;0;SN-3B5E85-WY
